app/Office/Model/StateRules.swift	849	inlineSyntaxOff	1	10
app/Office/Model/StateRules.swift	860	replace	2	6
app/Office/Model/StateRules.swift	884	shouldFollow	1	4
app/Office/Model/StateRules.swift	891	newRepliesLine	3	4
app/Office/Model/StateRules.swift	902	botSubtitle	2	4
app/Office/Model/StateRules.swift	907	line	2	6
app/Office/Model/StateRules.swift	922	date	3	7
app/Office/Model/StateRules.swift	932	stamp	4	14
app/Office/Model/StateRules.swift	953	moment	2	5
app/Office/Model/StateRules.swift	959	moment	3	14
app/Office/Model/StateRules.swift	989	isStale	2	4
app/Office/Model/StateRules.swift	999	asOf	4	7
app/Office/Model/StateRules.swift	1021	staleNotice	6	18
app/Office/Model/StateRules.swift	1044	waited	3	6
app/Office/Model/Store.swift	74	set	1	27
app/Office/Model/Store.swift	139	didSet	2	4
app/Office/Model/Store.swift	172	set	1	4
app/Office/Model/Store.swift	175	didSet	1	1
app/Office/Model/Store.swift	182	set	1	3
app/Office/Model/Store.swift	186	smallerType	1	1
app/Office/Model/Store.swift	187	resetType	1	1
app/Office/Model/Store.swift	189	applyBotVisibility	1	4
app/Office/Model/Store.swift	190	set	3	2
app/Office/Model/Store.swift	195	selectVisibleFloor	3	9
app/Office/Model/Store.swift	248	draftKey	1	1
app/Office/Model/Store.swift	252	draftKey	1	1
app/Office/Model/Store.swift	256	draftKey	1	1
app/Office/Model/Store.swift	275	set	1	6
app/Office/Model/Store.swift	290	didSet	1	1
app/Office/Model/Store.swift	301	init	1	15
app/Office/Model/Store.swift	353	isPinned	1	1
app/Office/Model/Store.swift	388	section	1	1
app/Office/Model/Store.swift	392	isHidden	1	3
app/Office/Model/Store.swift	398	bot	1	1
app/Office/Model/Store.swift	399	station	1	1
app/Office/Model/Store.swift	403	gateBelongsTo	1	3
app/Office/Model/Store.swift	411	gate	2	3
app/Office/Model/Store.swift	428	gateShown	1	3
app/Office/Model/Store.swift	434	start	2	7
app/Office/Model/Store.swift	442	stop	1	4
app/Office/Model/Store.swift	447	pollFast	2	8
app/Office/Model/Store.swift	456	pollWorld	3	8
app/Office/Model/Store.swift	483	pollSessions	3	7
app/Office/Model/Store.swift	491	refreshBots	5	17
app/Office/Model/Store.swift	511	refreshGate	5	13
app/Office/Model/Store.swift	538	apply	4	16
app/Office/Model/Store.swift	559	refreshWorld	6	24
app/Office/Model/Store.swift	598	refreshSessions	6	27
app/Office/Model/Store.swift	631	sessions	3	5
app/Office/Model/Store.swift	639	tab	1	1
app/Office/Model/Store.swift	641	context	1	1
app/Office/Model/Store.swift	643	contextError	1	1
app/Office/Model/Store.swift	645	isLoadingContext	1	1
app/Office/Model/Store.swift	650	showsLocalContext	2	3
app/Office/Model/Store.swift	659	showContext	2	5
app/Office/Model/Store.swift	672	set	1	4
app/Office/Model/Store.swift	678	setEditingContext	2	3
app/Office/Model/Store.swift	682	showWork	1	3
app/Office/Model/Store.swift	689	show	4	7
app/Office/Model/Store.swift	700	showFeed	2	5
app/Office/Model/Store.swift	712	open	2	6
